image_path,group,group_source,label,meaning,class_id
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.227\1_shear_5deg.png,nguy hiểm,Warning Signs,W.227,,269
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.227\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.227,,269
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228a\1.png,nguy hiểm,Warning Signs,W.228a,,270
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.228a,,270
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.228a,,270
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228b\1.png,nguy hiểm,Warning Signs,W.228b,,271
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.228b,,271
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.228b,,271
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228c\1.png,nguy hiểm,Warning Signs,W.228c,,272
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.228c,,272
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.228c,,272
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228d\1.png,nguy hiểm,Warning Signs,W.228d,,273
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228d\1_shear_5deg.png,nguy hiểm,Warning Signs,W.228d,,273
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.228d\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.228d,,273
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.229\1.png,nguy hiểm,Warning Signs,W.229,,274
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.229\1_shear_5deg.png,nguy hiểm,Warning Signs,W.229,,274
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.229\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.229,,274
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.230\1.png,nguy hiểm,Warning Signs,W.230,,275
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.230\1_shear_5deg.png,nguy hiểm,Warning Signs,W.230,,275
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.230\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.230,,275
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.231\1.png,nguy hiểm,Warning Signs,W.231,,276
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.231\1_shear_5deg.png,nguy hiểm,Warning Signs,W.231,,276
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.231\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.231,,276
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.232\1.png,nguy hiểm,Warning Signs,W.232,,277
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.232\1_shear_5deg.png,nguy hiểm,Warning Signs,W.232,,277
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.232\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.232,,277
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.233\1.png,nguy hiểm,Warning Signs,W.233,,278
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.233\1_shear_5deg.png,nguy hiểm,Warning Signs,W.233,,278
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.233\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.233,,278
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.234\1.png,nguy hiểm,Warning Signs,W.234,,279
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.234\1_shear_5deg.png,nguy hiểm,Warning Signs,W.234,,279
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.234\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.234,,279
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.235\1.png,nguy hiểm,Warning Signs,W.235,,280
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.235\1_shear_5deg.png,nguy hiểm,Warning Signs,W.235,,280
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.235\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.235,,280
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.236\1.png,nguy hiểm,Warning Signs,W.236,,281
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.236\1_shear_5deg.png,nguy hiểm,Warning Signs,W.236,,281
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.236\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.236,,281
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.237\1.png,nguy hiểm,Warning Signs,W.237,,282
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.237\1_shear_5deg.png,nguy hiểm,Warning Signs,W.237,,282
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.237\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.237,,282
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.238\1.png,nguy hiểm,Warning Signs,W.238,,283
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.238\1_shear_5deg.png,nguy hiểm,Warning Signs,W.238,,283
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.238\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.238,,283
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.239a\1.png,nguy hiểm,Warning Signs,W.239a,,284
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.239a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.239a,,284
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.239a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.239a,,284
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.239b\1.png,nguy hiểm,Warning Signs,W.239b,,285
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.239b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.239b,,285
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.239b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.239b,,285
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.240\1.png,nguy hiểm,Warning Signs,W.240,,286
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.240\1_shear_5deg.png,nguy hiểm,Warning Signs,W.240,,286
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.240\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.240,,286
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.241\1.png,nguy hiểm,Warning Signs,W.241,,287
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.241\1_shear_5deg.png,nguy hiểm,Warning Signs,W.241,,287
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.241\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.241,,287
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.242a\1.png,nguy hiểm,Warning Signs,W.242a,,288
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.242a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.242a,,288
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.242a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.242a,,288
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.242b\1.png,nguy hiểm,Warning Signs,W.242b,,289
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.242b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.242b,,289
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.242b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.242b,,289
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243a\1.png,nguy hiểm,Warning Signs,W.243a,,290
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.243a,,290
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.243a,,290
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243b\1.png,nguy hiểm,Warning Signs,W.243b,,291
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.243b,,291
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.243b,,291
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243c\1.png,nguy hiểm,Warning Signs,W.243c,,292
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.243c,,292
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.243c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.243c,,292
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.244\1.png,nguy hiểm,Warning Signs,W.244,,293
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.244\1_shear_5deg.png,nguy hiểm,Warning Signs,W.244,,293
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.244\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.244,,293
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.245a\1.png,nguy hiểm,Warning Signs,W.245a,,294
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.245a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.245a,,294
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.245a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.245a,,294
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.245b\1.png,nguy hiểm,Warning Signs,W.245b,,295
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.245b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.245b,,295
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.245b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.245b,,295
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246a\1.png,nguy hiểm,Warning Signs,W.246a,,296
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246a\1_shear_5deg.png,nguy hiểm,Warning Signs,W.246a,,296
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246a\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.246a,,296
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246b\1.png,nguy hiểm,Warning Signs,W.246b,,297
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246b\1_shear_5deg.png,nguy hiểm,Warning Signs,W.246b,,297
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246b\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.246b,,297
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246c\1.png,nguy hiểm,Warning Signs,W.246c,,298
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246c\1_shear_5deg.png,nguy hiểm,Warning Signs,W.246c,,298
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.246c\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.246c,,298
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.247\1.png,nguy hiểm,Warning Signs,W.247,,299
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.247\1_shear_5deg.png,nguy hiểm,Warning Signs,W.247,,299
F:\25-26 kì 2\chuyên đề thầy Thành\TrafficSignsProject\dataset_aug\Warning Signs\W.247\1_shear_m5deg.png,nguy hiểm,Warning Signs,W.247,,299
